ID,Reef_ID,Latitude.Degrees,Longitude.Degrees,Ocean_Name,Realm,Ecoregion,Country_Name,State_Island_Province,City_Town,City_Town_2,City_Town_3,Date,Depth,Organism Code,Bleaching_S1,Bleaching_S2,Bleaching_S3,Bleaching_S4,Average_Bleaching,substrate_code,Hard_Coral_S1,Hard_Coral_S2,Hard_Coral_S3,Hard_Coral_S4,Average_coral_cover
1121,106.37.10E.5.44.72S,-5.747194444,106.6194444,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Pramuka Island,,11/9/2001,10,,,,,,,HC,22,10,16,12,15
1122,123.44.04.7E.05.44.04.7S,-5.734638889,123.7346389,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,,,7/21/2000,5,,,,,,,HC,13,8,13,8,10.5
1123,106.33.05.2E.05.44.00.1S,-5.733361111,106.5514444,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,,,11/2/2002,3,,,,,,,HC,10,10,6,5,7.75
1124,106.33.05.2E.05.44.00.1S,-5.733361111,106.5514444,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,,,11/2/2002,10,,,,,,,HC,15,2,13,7,9.25
1125,123.53.529E.5.43.992S,-5.733194444,123.8921389,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Tomea Island,,8/14/2001,3,,,,,,,HC,23,18,30,31,25.5
1126,106.33.58.4E.05.45.55.9S,-5.732194444,106.5662222,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Semak Daun Island,,11/1/2002,3,,,,,,,HC,17,13,17,16,15.75
1127,106.33.58.4E.05.45.55.9S,-5.732194444,106.5662222,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Semak Daun Island,,11/1/2002,10,,,,,,,HC,16,11,9,13,12.25
1128,NSSemakDaun,-5.730861111,106.5660833,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Semak Daun Island,,9/3/1999,3,,,,,,,HC,11,19,23,14,16.75
1129,NSSemakDaun,-5.730861111,106.5660833,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Semak Daun Island,,9/3/1999,10,,,,,,,HC,15,16,24,12,16.75
1130,123.53.27.9E.5.41.45S,-5.729166667,123.8908333,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Tomea Island,,7/19/2000,5,,,,,,,HC,21,17,21,14,18.25
1131,106.33.57.4E.5.43.41.6S,-5.728222222,106.5659444,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Semak Daun Island,,11/1/2002,3,,,,,,,HC,15,6,11,11,10.75
1132,106.33.57.4E.5.43.41.6S,-5.728222222,106.5659444,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Semak Daun Island,,11/1/2002,10,,,,,,,HC,5,4,5,10,6
1133,106.33.57E.05.43.41S,-5.728083333,106.5658333,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Semak Daun Island,,11/1/2002,3,,,,,,,HC,6,15,13,15,12.25
1134,106.33.57E.05.43.41S,-5.728083333,106.5658333,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Semak Daun Island,,11/1/2002,10,,,,,,,HC,12,11,7,18,12
1135,05.43.25.9S.123.53.50.3E,-5.723861111,123.8973056,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Tomea Island,,7/19/2000,4,,,,,,,HC,12,18,14,15,14.75
1136,123.53.607E.5.43.384S,-5.723055556,123.8934444,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Tomea Island,,8/7/2001,3,,,,,,,HC,17,20,16,14,16.75
1137,123.54.449E.5.42.907S,-5.715111111,123.9075,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Tomea Island,,9/18/2001,5,,,,,,,HC,16,17,15,10,14.5
1138,105.14.13E.5.39.52S,-5.664444444,105.2369444,Indian,Central Indo-Pacific,West Sumatra,Indonesia,Lampung,Pesawaran Regency,Pulau Puhawang,,12/29/2002,3,,,,,,,HC,32,32,39,32,33.75
1139,105.14.13E.5.39.52S,-5.664444444,105.2369444,Indian,Central Indo-Pacific,West Sumatra,Indonesia,Lampung,Pesawaran Regency,Pulau Puhawang,,12/29/2002,10,,,,,,,HC,30,19,25,23,24.25
1140,106.35.19E.5.36.40S,-5.611111111,106.5886111,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Pulau Bira Besar,,4/19/2007,5,,,,,,,HC,17,19,18,12,16.5
1141,123.31.17E.05.36.39S,-5.610833333,123.5213889,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,,,8/20/2000,8,,,,,,,HC,11,15,12,13,12.75
1142,106.34.48.1E.5.36.30.4S,-5.608444444,106.5800278,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Pulau Bira Besar,,4/19/2007,4,,,,,,,HC,14,31,28,30,25.75
1143,106.34.4.1E.5.36.22S,-5.606111111,106.5678056,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Pulau Bira Besar,,4/19/2007,5,,,,,,,HC,27,28,32,29,29
1144,NSPuntondo,-5.606,119.4913611,Pacific,Central Indo-Pacific,"Makassar Strait, Indonesia",Indonesia,South Sulawesi,Takalar Regency,Tamalaba,,10/13/1999,3,,,,,,,HC,18,12,15,12,14.25
1145,106.36.16E.5.36.20.2S,-5.605611111,106.6044444,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Pulau Bira Besar,,4/19/2007,4,,,,,,,HC,15,15,10,17,14.25
1146,123.29.21E.05.35.26S,-5.590555556,123.4891667,,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,,,8/22/2000,5,,,,,,,,,,,,
1147,123.31.545E.5.35.420S,-5.590333333,123.52575,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,,,7/26/2001,4.5,,,,,,,HC,3,3,18,8,8
1148,123.46.39.5E.05.35.09.6S,-5.586,123.7776389,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,7/26/2000,7.5,,,,,,,HC,22,25,23,25,23.75
1149,123.46.209E.5.34.453S,-5.574222222,123.7701389,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,9/14/2001,3,,,,,,,HC,9,8,15,6,9.5
1150,123.45.944E.5.34.199S,-5.569972222,123.7657222,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,7/20/2001,6.5,,,,,,,HC,12,5,12,18,11.75
1151,123.44.51.1E.05.33.09.8S,-5.552722222,123.7475278,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,7/24/2000,6,,,,,,,HC,26,17,19,15,19.25
1152,123.44.651E.5.32.928S,-5.548805556,123.7441667,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,7/18/2001,4,,,,,,,HC,27,29,,,28
1153,5S106E1,-5.541666667,106.5222222,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Harapan Island,,6/29/1997,3,,,,,,,HC,11,22,4,20,14.25
1154,5S106E1,-5.541666667,106.5222222,Pacific,Central Indo-Pacific,Java Sea,Indonesia,Jakarta,Kepulauan Seribu Regency,Harapan Island,,6/29/1997,10,,,,,,,HC,13,15,13,17,14.5
1155,123.41.75E.5.29.78S,-5.496333333,123.6958333,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,7/10/2001,2.5,,,,,,,HC,32,32,27,22,28.25
1156,123.41.39.6E.05.29.35.3S,-5.493138889,123.6943333,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,7/22/2000,8,,,,,,,HC,26,23,16,7,18
1157,123.45.545E.5.28.52S,-5.475472222,123.7590833,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Pulau Hoga,,7/17/2000,4,,,,,,,HC,24,22,23,18,21.75
1158,123.45.545E.5.28.52S,-5.475472222,123.7590833,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Pulau Hoga,,6/13/2001,4,,,,,,,HC,18,14,21,20,18.25
1159,123.45.545E.5.28.52S,-5.475472222,123.7590833,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Pulau Hoga,,6/22/2001,2,,,,,,,HC,19,23,14,13,17.25
1160,123.45.545E.5.28.52S,-5.475472222,123.7590833,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Pulau Hoga,,4/22/2003,3,,,,,,,HC,18,15,10,15,14.5
1161,123.45.545E.5.28.52S,-5.475472222,123.7590833,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Pulau Hoga,,4/22/2003,10,,,,,,,HC,21,19,17,24,20.25
1162,123.43.864E.5.28.434S,-5.473888889,123.7311111,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,6/30/2001,5.5,,,,,,,HC,15,13,14,14,14
1163,NSHogaBuoy3,-5.473333333,123.7575,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Pulau Hoga,,6/20/2001,2.5,,,,,,,HC,20,8,13,13,13.5
1164,NSHogaBuoy3,-5.473333333,123.7575,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Pulau Hoga,,4/22/2003,3,,,,,,,HC,20,19,7,6,13
1165,NSHogaBuoy3,-5.473333333,123.7575,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Southeast Sulawesi,Wakatobi Regency,Pulau Hoga,,4/22/2003,10,,,,,,,HC,27,28,30,29,28.5
1166,119.13.25.5E.5.28.14.7S,-5.47075,119.22375,Pacific,Central Indo-Pacific,"Makassar Strait, Indonesia",Indonesia,South Sulawesi,Takalar Regency,Pulau Bauluwang,,5/30/2003,3,,,,,,,HC,20,16,19,16,17.75
1167,119.13.25.5E.5.28.14.7S,-5.47075,119.22375,Pacific,Central Indo-Pacific,"Makassar Strait, Indonesia",Indonesia,South Sulawesi,Takalar Regency,Pulau Bauluwang,,5/30/2003,10,,,,,,,HC,16,19,23,13,17.75
1168,123.44.30E.05.28.12S,-5.47,123.7416667,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,7/27/2000,6,,,,,,,HC,7,11,7,11,9
1169,123.43.212E.5.28.161S,-5.469361111,123.7201944,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,8/1/2001,6,,,,,,,HC,17,12,15,13,14.25
1170,123.43.212E.5.28.161S,-5.469361111,123.7201944,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,9/11/2001,8,,,,,,,HC,13,15,16,17,15.25
1171,123.44.177E.5.28.093S,-5.468222222,123.7362778,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,6/29/2001,3,,,,,,,HC,8,11,,,9.5
1172,119.14.38.4E.5.28.0.6S,-5.466833333,119.244,Pacific,Central Indo-Pacific,"Makassar Strait, Indonesia",Indonesia,South Sulawesi,Sanrabone,Pulau Bauluwang,,5/29/2003,3,,,,,,,HC,18,18,16,14,16.5
1173,119.14.38.4E.5.28.0.6S,-5.466833333,119.244,Pacific,Central Indo-Pacific,"Makassar Strait, Indonesia",Indonesia,South Sulawesi,Sanrabone,Pulau Bauluwang,,5/29/2003,10,,,,,,,HC,14,16,17,15,15.5
1174,123.42.8E.05.27.8S,-5.463333333,123.4633333,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,,,8/9/2000,12,,,,,,,HC,9,8,9,8,8.5
1175,NSKarangKapote,-5.463222222,123.3080556,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,,,8/23/2000,5,,,,,,,HC,7,8,6,7,7
1176,123.42.41.2E.05.27.43.2S,-5.462,123.7114444,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,8/10/2004,10,,,,,,,HC,13,10,10,2,8.75
1177,123.45.19E.05.27.70S,-5.461666667,123.7531667,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Pulau Hoga,,4/22/2003,3,,,,,,,HC,27,26,19,9,20.25
1178,123.45.19E.05.27.70S,-5.461666667,123.7531667,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Pulau Hoga,,4/22/2003,10,,,,,,,HC,21,22,26,15,21
1179,123.45.10E.05.27.40S,-5.461111111,123.7527778,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Pulau Hoga,,4/22/2003,3,,,,,,,HC,1,6,11,14,8
1180,123.45.10E.05.27.40S,-5.461111111,123.7527778,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Pulau Hoga,,4/22/2003,10,,,,,,,HC,10,12,8,5,8.75
1181,123.45.179E.5.27.569S,-5.459472222,123.7529722,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Pulau Hoga,,8/2/2001,4,,,,,,,HC,12,15,12,8,11.75
1182,123.42.412E.5.27.432S,-5.457194444,123.7068611,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kaledupa Island,,7/7/2001,7.5,,,,,,,HC,10,19,13,19,15.25
1183,NSRidge1Left,-5.449277778,123.7654722,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Pulau Hoga,,8/21/2001,6,,,,,,,HC,11,18,14,29,18
1184,123.44.92E.5.26.9S,-5.448333333,123.7486667,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Pulau Hoga,,6/22/2001,3,,,,,,,HC,12,13,24,23,18
1185,NSHogaOuterPinnacle,-5.447972222,123.75375,,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Pulau Hoga,,6/28/2001,5,,,,,,,HC,19,15,,,17
1186,119.13.33.5E.5.26.39.9S,-5.444416667,119.2259722,Pacific,Central Indo-Pacific,"Makassar Strait, Indonesia",Indonesia,South Sulawesi,Sanrabone,Pulau Bauluwang,,5/30/2003,3,,,,,,,HC,13,14,8,5,10
1187,119.13.33.5E.5.26.39.9S,-5.444416667,119.2259722,Pacific,Central Indo-Pacific,"Makassar Strait, Indonesia",Indonesia,South Sulawesi,Sanrabone,Pulau Bauluwang,,5/30/2003,10,,,,,,,HC,10,9,16,27,15.5
1188,123.45.138E.5.26.565S,-5.44275,123.7523056,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Pulau Hoga,,8/2/2001,5,,,,,,,HC,10,10,10,11,10.25
1189,150.5.498E.5.26.038S,-5.433972222,150.0916389,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Bismarck Archipelago,New Britain,West New Britain,Rilu,5/25/1999,3,,,,,,,HC,13,8,19,25,16.25
1190,150.5.498E.5.26.038S,-5.433972222,150.0916389,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Bismarck Archipelago,New Britain,West New Britain,Rilu,5/25/1999,10,,,,,,,HC,19,23,11,18,17.75
1191,150.5.729E.5.25.906S,-5.431777778,150.0954722,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Bismarck Archipelago,New Britain,West New Britain,Rilu,5/25/1999,3,,,,,,,HC,22,25,20,23,22.5
1192,150.5.729E.5.25.906S,-5.431777778,150.0954722,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Bismarck Archipelago,New Britain,West New Britain,Rilu,5/25/1999,10,,,,,,,HC,16,22,25,29,23
1193,123.35.715E.5.25.718S,-5.428611111,123.59525,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kamponaone Island,,8/31/2001,3,,,,,,,HC,5,7,5,5,5.5
1194,35.2528W.5.39086S,-5.390861111,-35.25280556,Atlantic,Tropical Atlantic,Brazil,Brazil,Rio Grande do Norte,Maracajau,,,9/18/2002,2,,,,,,,HC,0,0,10,5,3.75
1195,35.2528W.5.39086S,-5.390861111,-35.25280556,Atlantic,Tropical Atlantic,Brazil,Brazil,Rio Grande do Norte,Maracajau,,,9/18/2002,2.5,,,,,,,HC,10,3,6,5,6
1196,35.2528W.5.39086S,-5.390861111,-35.25280556,Atlantic,Tropical Atlantic,Brazil,Brazil,Rio Grande do Norte,Maracajau,,,9/19/2002,2,,,,,,,HC,0,6,5,7,4.5
1197,35.2528W.5.39086S,-5.390861111,-35.25280556,Atlantic,Tropical Atlantic,Brazil,Brazil,Rio Grande do Norte,Maracajau,,,9/19/2002,2.5,,,,,,,HC,4,1,1,0,1.5
1198,35.15.10.1W.5.23.27.1S,-5.390861111,-35.25280556,Atlantic,Tropical Atlantic,Brazil,Brazil,Rio Grande do Norte,Maracajau,,,9/20/2002,2,,,,,,,HC,7,10,7,6,7.5
1199,35.15.10.1W.5.23.27S,-5.390861111,-35.25280556,Atlantic,Tropical Atlantic,Brazil,Brazil,Rio Grande do Norte,Maracajau,,,9/20/2002,2,,,,,,,HC,5,5,16,1,6.75
1200,35.254000W.5.390400N,-5.390388889,-35.254,Atlantic,Tropical Atlantic,Brazil,Brazil,Rio Grande do Norte,Maracajau,,,2/6/2003,2.5,,,,,,,HC,8,3,5,12,7
1201,35.252200W.5.388100N,-5.388111111,-35.25219444,Atlantic,Tropical Atlantic,Brazil,Brazil,Rio Grande do Norte,Maracajau,,,2/5/2003,2.5,,,,,,,HC,12,9,9,20,12.5
1202,123.33.422E.5.23.162S,-5.386027778,123.5570278,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Wangi-wangi Island,,9/5/2001,7,,,,,,,HC,13,19,20,12,16
1203,35.256000W.5.384600N,-5.384611111,-35.256,Atlantic,Tropical Atlantic,Brazil,Brazil,Rio Grande do Norte,Maracajau,,,2/5/2003,2.8,,,,,,,HC,11,12,23,22,17
1204,35.2528W.5.3833S,-5.383305556,-35.25280556,Atlantic,Tropical Atlantic,Brazil,Brazil,Rio Grande do Norte,Maracajau,,,2/4/2003,2.8,,,,,,,HC,13,8,9,5,8.75
1205,123.31.275E.5.22.885S,-5.381416667,123.52125,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kambode Island,,9/5/2001,5,,,,,,,HC,13,11,13,14,12.75
1206,123.29.139E.5.22.081S,-5.368027778,123.4856389,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Kambode Island,,7/11/2001,2.5,,,,,,,HC,15,18,10,12,13.75
1207,119.20.332E.5.20.332S,-5.338861111,119.3388611,Pacific,Central Indo-Pacific,"Makassar Strait, Indonesia",Indonesia,South Sulawesi,Takalar Regency,Gailesong,,10/23/1999,3,,,,,,,HC,13,19,27,27,21.5
1208,119.20.332E.5.20.332S,-5.338861111,119.3388611,Pacific,Central Indo-Pacific,"Makassar Strait, Indonesia",Indonesia,South Sulawesi,Takalar Regency,Gailesong,,10/23/1999,10,,,,,,,HC,27,21,6,7,15.25
1209,NSKarangKapotaMercuSuar,-5.338305556,123.5043611,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Wangi Wangi Island,Kambode Island,8/1/2009,9,,,,,,,HC,37,36,37,38,37
1210,123.30.367E.5.20.28S,-5.338,123.5061111,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Wangi Wangi Island,Kambode Island,8/30/2001,3.5,,,,,,,HC,12,17,6,11,11.5
1211,123.27.18E.05.19.57S,-5.3325,123.455,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Wangi Wangi Island,Kambode Island,8/28/2000,6,,,,,,,HC,13,12,11,12,12
1212,123.29.367E.5.19.548S,-5.325805556,123.4894444,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Wangi Wangi Island,Kambode Island,9/4/2001,3.5,,,,,,,HC,33,22,18,18,22.75
1213,123.27.788E.5.19.477S,-5.324611111,123.4631389,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Wangi Wangi Island,Kambode Island,8/29/2001,5,,,,,,,HC,14,10,18,22,16
1214,123.31.49E.5.18.782S,-5.313027778,123.5248333,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Wangi Wangi Island,Wanchi,8/30/2001,3,,,,,,,HC,16,25,7,24,18
1215,150.6.24E.5.17.595S,-5.29325,150.104,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Bismarck Archipelago,New Britain,West New Britain,Garua Island,5/24/1999,3,,,,,,,HC,25,16,12,13,16.5
1216,150.6.24E.5.17.595S,-5.29325,150.104,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Bismarck Archipelago,New Britain,West New Britain,Garua Island,5/24/1999,10,,,,,,,HC,4,12,12,12,10
1217,150.7.866E.5.17.02S,-5.283666667,150.1311111,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Bismarck Archipelago,New Britain,West New Britain,Garua Island,5/26/1999,3,,,,,,,HC,25,21,26,14,21.5
1218,150.7.866E.5.17.02S,-5.283666667,150.1311111,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Bismarck Archipelago,New Britain,West New Britain,Garua Island,5/26/1999,10,,,,,,,HC,26,26,26,24,25.5
1219,123.31.111E.5.16.265S,-5.271083333,123.5185278,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Wangi Wangi Island,Waha,8/30/2001,4.5,,,,,,,HC,15,18,12,6,12.75
1220,123.31.29E.5.16.13S,-5.270277778,123.5247222,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,South East Sulawesi,Wakatobi Regency,Wangi Wangi Island,Waha,8/26/2004,5,,,,,,,HC,16,17,14,15,15.5
1221,150.9.102E.5.12.191S,-5.203194444,150.1516944,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Bismarck Archipelago,New Britain,West New Britain,Wangore Bay,5/26/1999,3,,,,,,,HC,33,36,27,34,32.5
1222,150.9.102E.5.12.191S,-5.203194444,150.1516944,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Bismarck Archipelago,New Britain,West New Britain,Wangore Bay,5/26/1999,10,,,,,,,HC,28,27,25,21,25.25
1223,145.48.20E.5.9.30S,-5.158333333,145.8055556,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Momase Region,Madang,Riwo,,8/5/2002,5,,,,,,,HC,15,20,15,7,14.25
1224,145.48.20E.5.9.30S,-5.158333333,145.8055556,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Momase Region,Madang,Riwo,,8/15/2002,5,,,,,,,HC,12,15,20,12,14.75
1225,145.45E.5.10.30S,-5.155944444,145.7570278,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Momase Region,Madang,Alexishafen,,8/3/2002,12,,,,,,,HC,10,11,11,16,12
1226,145.45E.5.10.30S,-5.155944444,145.7570278,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Momase Region,Madang,Alexishafen,,8/4/2002,12,,,,,,,HC,11,12,17,9,12.25
1227,145.48.20E.5.9.10S,-5.152777778,145.8055556,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Momase Region,Madang,Riwo,,8/6/2002,5,,,,,,,HC,23,17,16,18,18.5
1228,145.48.20E.5.08.20S,-5.138888889,145.8055556,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Momase Region,Madang,Riwo,,8/6/2002,5,,,,,,,HC,7,12,12,5,9
1229,145.48.20E.5.08.20S,-5.138888889,145.8055556,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Momase Region,Madang,Riwo,,8/6/2002,10,,,,,,,HC,16,10,8,4,9.5
1230,145.48.20E.5.8.20S,-5.138888889,145.8055556,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Momase Region,Madang,Riwo,,8/12/2002,5,,,,,,,HC,7,0,1,0,2
1231,145.48.25E.5.8.3S,-5.138333333,145.8041667,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Momase Region,Madang,Riwo,,8/27/1999,3,,,,,,,HC,16,15,17,10,14.5
1232,145.48.25E.5.8.3S,-5.138333333,145.8041667,Pacific,Central Indo-Pacific,"Bismarck Sea, New Guinea",Papua New Guinea,Momase Region,Madang,Riwo,,8/27/1999,10,,,,,,,HC,16,10,19,15,15
